,parent_company,facility_name,facility_type,state,primary_fuel,electricity_production_gj,electricity_production_mwh,scope_1_emissions_tco2e,scope_2_emissions_tco2e,total_emissions_tco2e,emission_intensity_t_per_mwh,is_grid_connected,grid_name,notes,source_id,year,latitude,longitude
140,ENERGY DEVELOPMENTS LIMITED,Century Power Station,FA,QLD,Diesel,4393.0,1220.0,848.0,0.0,848,0.69,On,Mt Isa,,ID0075,2014-15,-24.3462176,150.6189753
141,ENERGY DEVELOPMENTS LIMITED,Clayton LFG Power Station,F,VIC,Landfill Gas,290315.0,80643.0,4503.0,321.0,4824,0.06,On,NEM,,ID0075,2014-15,-37.9504843,145.1189931
142,ENERGY DEVELOPMENTS LIMITED,Coober Pedy Remote Power Station,F,SA,Diesel,42860.0,11906.0,8348.0,0.0,8348,0.7,Off,Off-grid,,ID0075,2014-15,-29.0193181,134.7692142
143,ENERGY DEVELOPMENTS LIMITED,Cue Remote Power Station,F,WA,Liquid Fuel,6804.0,1890.0,1363.0,0.0,1363,0.72,Off,Off-grid,,ID0075,2014-15,-33.3298374,116.2265015
144,ENERGY DEVELOPMENTS LIMITED,Derby LNG Power Station,F,WA,Gas/Diesel,128739.0,35761.0,18528.0,0.0,18528,0.52,Off,Off-grid,,ID0075,2014-15,-17.3138846,123.6444269
145,ENERGY DEVELOPMENTS LIMITED,Djarandjin Remote Power Station,F,WA,Liquid Fuel,5837.0,1621.0,1157.0,0.0,1157,0.71,Off,Off-grid,,ID0075,2014-15,-16.444358,123.0413828
146,ENERGY DEVELOPMENTS LIMITED,Eastern Creek LFG Power Station,F,NSW,Landfill Gas,58449.0,16236.0,931.0,3.0,934,0.06,On,NEM,,ID0075,2014-15,-33.7998441,150.8303282
147,ENERGY DEVELOPMENTS LIMITED,EDL LFG (VIC),FA,VIC,Landfill Gas,28317.0,7866.0,502.0,7.0,509,0.06,On,NEM,,ID0075,2014-15,-37.9504843,145.1189931
148,ENERGY DEVELOPMENTS LIMITED,Fitzroy Crossing LNG Power Station,F,WA,Gas/Diesel,52066.0,14463.0,7074.0,0.0,7074,0.49,Off,Off-grid,,ID0075,2014-15,,
149,ENERGY DEVELOPMENTS LIMITED,Gascoyne Junction Remote Power Station,F,WA,Liquid Fuel,2847.0,791.0,603.0,0.0,603,0.76,Off,Off-grid,,ID0075,2014-15,-25.05326,115.2088361
150,ENERGY DEVELOPMENTS LIMITED,German Creek CMM Power Station,F,QLD,Waste Coal Mine Gas,1101467.0,305963.0,166630.0,0.0,166630,0.54,On,NEM,,ID0075,2014-15,-22.9535029,148.5410634
151,ENERGY DEVELOPMENTS LIMITED,Glennies Creek Power Station,F,NSW,Waste Coal Mine Gas,326588.0,90719.0,53189.0,5.0,53194,0.59,On,NEM,,ID0075,2014-15,-32.4647407,151.1307373
152,ENERGY DEVELOPMENTS LIMITED,Halls Creek LNG Power Station,F,WA,Gas/Diesel,41237.0,11455.0,6357.0,0.0,6357,0.55,Off,Off-grid,,ID0075,2014-15,,
153,ENERGY DEVELOPMENTS LIMITED,Highbury and Tea Tree Gully Power Stations,FA,SA,Landfill Gas,12141.0,3373.0,220.0,42.0,262,0.07,On,NEM,,ID0075,2014-15,-34.8066718,138.5232577
154,ENERGY DEVELOPMENTS LIMITED,Jacks Gully LFG Power Station,F,NSW,Landfill Gas,56366.0,15657.0,991.0,1.0,992,0.06,On,NEM,,ID0075,2014-15,-34.0730518,150.7442549
155,ENERGY DEVELOPMENTS LIMITED,Karumba Power Station,F,QLD,Diesel,51753.0,14376.0,9935.0,8.0,9943,0.69,Off,Off-grid,,ID0075,2014-15,-17.8317112,145.6033565
156,ENERGY DEVELOPMENTS LIMITED,Laverton Remote Power Station,F,WA,Liquid Fuel,13825.0,3840.0,2685.0,0.0,2685,0.7,Off,Off-grid,,ID0075,2014-15,,
157,ENERGY DEVELOPMENTS LIMITED,Leonora Remote Power Station,F,WA,Gas,32000.0,8889.0,6446.0,0.0,6446,0.73,Off,Off-grid,,ID0075,2014-15,-28.8809895,121.3220966
158,ENERGY DEVELOPMENTS LIMITED,Looma Power Station,FA,WA,Gas/Diesel,9329.0,2591.0,2076.0,0.0,2076,0.8,Off,Off-grid,,ID0075,2014-15,,
159,ENERGY DEVELOPMENTS LIMITED,Lucas Heights 1 LFG Power Station,F,NSW,Landfill Gas,81911.0,22753.0,1447.0,3.0,1450,0.06,On,NEM,,ID0075,2014-15,-34.049077,150.9813035
160,ENERGY DEVELOPMENTS LIMITED,Lucas Heights 2 LFG Power Station,F,NSW,Landfill Gas,363270.0,100908.0,6422.0,3.0,6425,0.06,On,NEM,,ID0075,2014-15,-34.045732,150.9730643
161,ENERGY DEVELOPMENTS LIMITED,McArthur River Power Station,F,NT,Gas,1028823.0,285784.0,132182.0,0.0,132182,0.46,Off,Off-grid,,ID0075,2014-15,-16.434555,136.0913391
162,ENERGY DEVELOPMENTS LIMITED,Meekatharra Remote Power Station,F,WA,Liquid Fuel,23382.0,6495.0,4675.0,0.0,4675,0.72,Off,Off-grid,,ID0075,2014-15,-26.5931805,118.4954765
163,ENERGY DEVELOPMENTS LIMITED,Menzies Remote Power Station,F,WA,Liquid Fuel,2620.0,728.0,560.0,0.0,560,0.77,Off,Off-grid,,ID0075,2014-15,-29.6937997,121.0287634
164,ENERGY DEVELOPMENTS LIMITED,Moranbah North CMM Power Station,F,QLD,Waste Coal Mine Gas,1581863.0,439406.0,238554.0,0.0,238554,0.54,On,NEM,,ID0075,2014-15,-21.8853292,147.9657585
165,ENERGY DEVELOPMENTS LIMITED,Mt Magnet Remote Power Station,F,WA,Gas,12419.0,3450.0,2514.0,0.0,2514,0.73,Off,Off-grid,,ID0075,2014-15,-28.0625224,117.849444
166,ENERGY DEVELOPMENTS LIMITED,Mugga Lane LFG Power Station,F,ACT,Landfill Gas,79427.0,22063.0,1398.0,1.0,1399,0.06,On,NEM,,ID0075,2014-15,-35.3851704,149.1379373
167,ENERGY DEVELOPMENTS LIMITED,Oaky Creek Power Station,F,QLD,Coal Seam Methane,481153.0,133654.0,77508.0,23.0,77531,0.58,On,NEM,,ID0075,2014-15,-27.4182635,151.6809507
168,ENERGY DEVELOPMENTS LIMITED,Pedler Creek LFG Power Station,F,SA,Landfill Gas,68940.0,19150.0,1210.0,2.0,1212,0.06,On,NEM,,ID0075,2014-15,-34.8474364,138.5818139
169,ENERGY DEVELOPMENTS LIMITED,Pine Creek A Power Station,F,NT,Gas,651894.0,181082.0,90532.0,0.0,90532,0.5,On,DKIS,,ID0075,2014-15,-13.7848991,131.8616488
170,ENERGY DEVELOPMENTS LIMITED,Roghan Road LFG Power Station,FA,QLD,Landfill Gas,4877.0,1355.0,83.0,44.0,127,0.06,On,NEM,,ID0075,2014-15,-26.9146137,150.746994
171,ENERGY DEVELOPMENTS LIMITED,Sandstone Remote Power Station,F,WA,Liquid Fuel,1831.0,509.0,406.0,0.0,406,0.8,Off,Off-grid,,ID0075,2014-15,-31.6711775,115.801039
172,ENERGY DEVELOPMENTS LIMITED,Springvale LFG Power Station,F,VIC,Landfill Gas,60010.0,16669.0,1066.0,13.0,1079,0.06,On,NEM,,ID0075,2014-15,-37.9276813,145.1451772
173,ENERGY DEVELOPMENTS LIMITED,Tahmoor Power Station,F,NSW,Waste Coal Mine Gas,167241.0,46456.0,29870.0,10.0,29880,0.64,On,NEM,,ID0075,2014-15,-34.2473218,150.5772402
174,ENERGY DEVELOPMENTS LIMITED,Teralba Power Station,F,NSW,Coal Seam Methane,41260.0,11461.0,7316.0,32.0,7348,0.64,On,NEM,,ID0075,2014-15,-33.1620493,151.5407221
175,ENERGY DEVELOPMENTS LIMITED,Tower CSM Power Station,F,NSW,Coal Seam Methane,727327.0,202035.0,145425.0,9.0,145434,0.72,On,NEM,,ID0075,2014-15,-33.3505828,150.0298347
176,ENERGY DEVELOPMENTS LIMITED,Warmun Remote Power Station,F,WA,Liquid Fuel,9744.0,2707.0,1967.0,0.0,1967,0.73,Off,Off-grid,,ID0075,2014-15,-17.0167027,128.2176208
177,ENERGY DEVELOPMENTS LIMITED,West Belconnen LFG Power Station,F,ACT,Landfill Gas,11163.0,3101.0,201.0,8.0,209,0.06,On,NEM,,ID0075,2014-15,-35.3851704,149.1379373
178,ENERGY DEVELOPMENTS LIMITED,Wiluna Remote Power Station,F,WA,Liquid Fuel,8252.0,2292.0,1657.0,0.0,1657,0.72,Off,Off-grid,,ID0075,2014-15,-26.5920919,120.2191593
179,ENERGY DEVELOPMENTS LIMITED,Wingfield 1 LFG Power Station,F,SA,Landfill Gas,57947.0,16096.0,1019.0,1.0,1020,0.06,On,NEM,,ID0075,2014-15,-34.8066718,138.5232577
180,ENERGY DEVELOPMENTS LIMITED,Wingfield 2 LFG Power Station,F,SA,Landfill Gas,59665.0,16574.0,1049.0,1.0,1050,0.06,On,NEM,,ID0075,2014-15,-34.8474364,138.5818139
181,ENERGY DEVELOPMENTS LIMITED,Yalgoo Remote Power Station,F,WA,Liquid Fuel,2895.0,804.0,616.0,0.0,616,0.77,Off,Off-grid,,ID0075,2014-15,-25.8015767,113.7151524
182,ENERGY DEVELOPMENTS LIMITED,Corporate Total,C,,,9195095.0,2554193.0,1256809.0,1457.0,1258266,,,,,ID0075,2014-15,,
183,ENERGY WORLD CORPORATION LTD,Brewer Power Station,F,NT,Gas,169861.0,47184.0,30511.0,14.0,30525,0.65,Off,Off-grid,,ID0075,2014-15,-23.8633346,133.8251897
184,ENERGY WORLD CORPORATION LTD,Corporate Total,C,,,169861.0,47184.0,30511.0,14.0,30525,,,,,ID0075,2014-15,,
185,ENERGYAUSTRALIA HOLDINGS LIMITED,Cathedral Rocks Wind Farm,F,SA,Wind,620421.0,172339.0,65.0,128.0,193,0.0,On,NEM,,ID0075,2014-15,-34.865113,135.5966801
186,ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,F,SA,Gas/Diesel,80235.0,22288.0,23349.0,2735.0,26084,1.05,On,NEM,,ID0075,2014-15,-33.3522796,138.7536186
187,ENERGYAUSTRALIA HOLDINGS LIMITED,Mt Piper Power Station,F,NSW,Black Coal,22617530.0,6282647.0,5432906.0,35153.0,5468059,0.86,On,NEM,,ID0075,2014-15,-33.358008,150.0320006
188,ENERGYAUSTRALIA HOLDINGS LIMITED,Tallawarra Power Station,F,NSW,Gas,7496610.0,2082392.0,758611.0,2381.0,760992,0.36,On,NEM,,ID0075,2014-15,-34.5248325,150.8065789
189,ENERGYAUSTRALIA HOLDINGS LIMITED,Waterloo Wind Farm,F,SA,Wind,1063581.0,295439.0,66.0,226.0,292,0.0,On,NEM,,ID0075,2014-15,-34.00106030000001,138.9110041
190,ENERGYAUSTRALIA HOLDINGS LIMITED,Yallourn Power Station,F,VIC,Brown Coal,40512852.0,11253570.0,14318960.0,301769.0,14620729,1.27,On,NEM,,ID0075,2014-15,-38.1814386,146.3479385
191,ENERGYAUSTRALIA HOLDINGS LIMITED,Corporate Total,C,,,72391229.0,20108675.0,20533957.0,342392.0,20876349,,,,,ID0075,2014-15,,
192,ERM POWER LIMITED,Newgen Neerabup Power Station,F,WA,Gas,449321.0,124811.0,75996.0,3033.0,79029,0.61,On,SWIS,,ID0075,2014-15,-31.6711775,115.801039
193,ERM POWER LIMITED,Oakey Power Station,F,QLD,Gas,1796909.0,499141.0,311168.0,1956.0,313124,0.62,On,NEM,,ID0075,2014-15,-27.4182635,151.6809507
194,ERM POWER LIMITED,Corporate Total,C,,,2246230.0,623953.0,387164.0,4989.0,392153,,,,,ID0075,2014-15,,
195,ESPERANCE POWER STATION PTY LTD,Esperance Power Station,F,WA,Gas/Diesel,271834.0,75509.0,58134.0,0.0,58134,0.77,Off,Off-grid,,ID0075,2014-15,-33.8440437,121.8833681
196,ESPERANCE POWER STATION PTY LTD,Corporate Total,C,,,271834.0,75509.0,58134.0,0.0,58134,,,,,ID0075,2014-15,,
197,ESSENTIAL ENERGY,Essential Energy Generation Facilities,FA,NSW,Multiple sources,1795.0,499.0,692.0,183.0,875,1.39,On,NEM,,ID0075,2014-15,-33.8745128,151.2094087
198,ESSENTIAL ENERGY,Corporate Total,C,,,1795.0,499.0,692.0,183.0,875,,,,,ID0075,2014-15,,
199,FPC 30 LIMITED,FPC Green Energy,F,QLD,Biofuel,355463.0,98740.0,3769.0,1645.0,5414,0.04,On,NEM,,ID0075,2014-15,-27.735301,153.3278242
200,FPC 30 LIMITED,Corporate Total,C,,,355463.0,98740.0,3769.0,1645.0,5414,,,,,ID0075,2014-15,,
201,GOLDFIELDS POWER PTY LTD,Parkeston Power Station,F,WA,Gas/Diesel,814460.0,226239.0,134782.0,0.0,134782,0.6,On,SWIS,,ID0075,2014-15,-30.7377024,121.506486
202,GOLDFIELDS POWER PTY LTD,Corporate Total,C,,,814460.0,226239.0,134782.0,0.0,134782,,,,,ID0075,2014-15,,
203,GSP ENERGY PTY LTD,Blayney Wind Farm,F,NSW,Wind,72296.0,20082.0,0.0,49.0,49,0.0,On,NEM,,ID0075,2014-15,-33.619909,149.1888872
204,GSP ENERGY PTY LTD,Burrinjuck Power Station,F,NSW,Hydro,305092.0,84748.0,0.0,105.0,105,0.0,On,NEM,,ID0075,2014-15,-35.0012722,148.5828538
205,GSP ENERGY PTY LTD,Crookwell Wind Farm,F,NSW,Wind,28521.0,7923.0,0.0,33.0,33,0.0,On,NEM,,ID0075,2014-15,-34.5411791,149.5954639
206,GSP ENERGY PTY LTD,Hume Power Station,F,NSW,Hydro,755051.0,209736.0,0.0,298.0,298,0.0,On,NEM,,ID0075,2014-15,-36.1078345,147.0314777
207,GSP ENERGY PTY LTD,Keepit Power Station,F,NSW,Hydro,10253.0,2848.0,0.0,0.0,0,0.0,On,NEM,,ID0075,2014-15,-30.8813898,150.4909994
208,GSP ENERGY PTY LTD,Corporate Total,C,,,1171213.0,325337.0,0.0,485.0,485,,,,,ID0075,2014-15,,
209,HRL LIMITED,Energy Brix Australia Corporation,F,VIC,Brown Coal,150097.0,41694.0,100703.0,18935.0,119638,2.42,On,NEM,,ID0075,2014-15,-38.2379258,146.3985348
210,HRL LIMITED,Corporate Total,C,,,150097.0,41694.0,100703.0,18935.0,119638,,,,,ID0075,2014-15,,
211,HYDRO POWER PTY. LIMITED,Wyangala A,F,NSW,Hydro,138482.0,38467.0,0.0,0.0,0,0.0,On,NEM,,ID0075,2014-15,,
212,HYDRO POWER PTY. LIMITED,Corporate Total,C,,,138482.0,38467.0,0.0,0.0,0,,,,,ID0075,2014-15,,
213,HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,F,TAS,Hydro,1289717.0,358255.0,0.0,221.0,221,0.0,On,NEM,,ID0075,2014-15,-41.7360047,145.5318835
214,HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,F,TAS,Hydro,330501.0,91806.0,0.0,0.0,0,0.0,On,NEM,,ID0075,2014-15,-42.2669145,146.2617699
215,HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,F,TAS,Hydro,781824.0,217173.0,0.0,22.0,22,0.0,On,NEM,,ID0075,2014-15,-42.4522441,146.5978304
216,HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,F,TAS,Hydro,870760.0,241878.0,0.0,98.0,98,0.0,On,NEM,,ID0075,2014-15,-41.4801773,146.1339456
217,HYDRO-ELECTRIC CORPORATION,Cluny Hydro Power Station,F,TAS,Hydro,293141.0,81428.0,0.0,9.0,9,0.0,On,NEM,,ID0075,2014-15,-42.5064356,146.6809618
218,HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,F,TAS,Hydro,942101.0,261695.0,0.0,27.0,27,0.0,On,NEM,,ID0075,2014-15,-41.3500366,146.2647857
219,HYDRO-ELECTRIC CORPORATION,Fisher Hydro Power Station,F,TAS,Hydro,460680.0,127967.0,0.0,3.0,3,0.0,On,NEM,,ID0075,2014-15,-41.6731621,146.2686161
220,HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,F,TAS,Wind/Diesel,13110.0,3642.0,2457.0,4.0,2461,0.67,Off,Off-grid,,ID0075,2014-15,-40.1163649,148.0288719
221,HYDRO-ELECTRIC CORPORATION,Gordon Hydro Power Station,F,TAS,Hydro,3822412.0,1061781.0,0.0,114.0,114,0.0,On,NEM,,ID0075,2014-15,-42.7405548,145.9828643
222,HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,F,TAS,Hydro,1766518.0,490699.0,0.0,631.0,631,0.0,On,NEM,,ID0075,2014-15,-42.1548711,145.5345777
223,HYDRO-ELECTRIC CORPORATION,King Island Power Station,F,TAS,Wind/Diesel,45436.0,12621.0,5037.0,4.0,5041,0.4,Off,Off-grid,,ID0075,2014-15,-42.004734,145.5437696
224,HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,F,TAS,Hydro,120795.0,33554.0,0.0,21.0,21,0.0,On,NEM,,ID0075,2014-15,-42.2537194,146.6205729
225,HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,F,TAS,Hydro,20435.0,5676.0,0.0,3.0,3,0.0,On,NEM,,ID0075,2014-15,-42.004734,145.5437696
226,HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,F,TAS,Hydro,170131.0,47259.0,0.0,1.0,1,0.0,On,NEM,,ID0075,2014-15,-42.004734,145.5437696
227,HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,F,TAS,Hydro,926469.0,257353.0,0.0,55.0,55,0.0,On,NEM,,ID0075,2014-15,-41.6038198,146.1391221
228,HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,F,TAS,Hydro,1491643.0,414345.0,0.0,467.0,467,0.0,On,NEM,,ID0075,2014-15,-42.3761533,146.5102038
229,HYDRO-ELECTRIC CORPORATION,Mackintosh Hydro Power Station,F,TAS,Hydro,1227923.0,341090.0,0.0,776.0,776,0.0,On,NEM,,ID0075,2014-15,-41.7360047,145.5318835
230,HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,F,TAS,Hydro,158933.0,44148.0,0.0,56.0,56,0.0,On,NEM,,ID0075,2014-15,-42.6113268,146.8460879
231,HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,F,TAS,Hydro,335083.0,93079.0,0.0,45.0,45,0.0,On,NEM,,ID0075,2014-15,-41.80593469999999,146.9254918
232,HYDRO-ELECTRIC CORPORATION,Parangana Hydro Power Station,F,TAS,Hydro,15066.0,4185.0,0.0,0.0,0,0.0,On,NEM,,ID0075,2014-15,-41.630016,146.2200452
233,HYDRO-ELECTRIC CORPORATION,Poatina Hydro Power Station,F,TAS,Hydro,3798355.0,1055099.0,0.0,1994.0,1994,0.0,On,NEM,,ID0075,2014-15,-41.80593469999999,146.9254918
234,HYDRO-ELECTRIC CORPORATION,Reece Hydro Power Station,F,TAS,Hydro,3295055.0,915293.0,0.0,1976.0,1976,0.0,On,NEM,,ID0075,2014-15,-41.725106,145.1349868
235,HYDRO-ELECTRIC CORPORATION,Repulse Hydro Power Station,F,TAS,Hydro,500556.0,139043.0,0.0,10.0,10,0.0,On,NEM,,ID0075,2014-15,-42.5076131,146.6470319
236,HYDRO-ELECTRIC CORPORATION,Rowallan Hydro Power Station,F,TAS,Hydro,84911.0,23586.0,0.0,8.0,8,0.0,On,NEM,,ID0075,2014-15,-41.7295129,146.2176439
237,HYDRO-ELECTRIC CORPORATION,Tamar Valley Power Station,F,TAS,Gas,63619.0,17672.0,9276.0,2570.0,11846,0.52,On,NEM,,ID0075,2014-15,-41.1399392,146.9056308
238,HYDRO-ELECTRIC CORPORATION,Tarraleah Hydro Power Station,F,TAS,Hydro,2275240.0,632011.0,0.0,102.0,102,0.0,On,NEM,,ID0075,2014-15,-42.3009722,146.4572597
239,HYDRO-ELECTRIC CORPORATION,Tods Corner Hydro Power Station,F,TAS,Hydro,20731.0,5759.0,0.0,3.0,3,0.0,On,NEM,,ID0075,2014-15,-41.9707644,146.7937793
240,HYDRO-ELECTRIC CORPORATION,Trevallyn Hydro Power Station,F,TAS,Hydro,1256107.0,348919.0,0.0,80.0,80,0.0,On,NEM,,ID0075,2014-15,-41.42252269999999,147.1121213
241,HYDRO-ELECTRIC CORPORATION,Tribute Hydro Power Station,F,TAS,Hydro,788456.0,219016.0,0.0,67.0,67,0.0,On,NEM,,ID0075,2014-15,-42.2967833,146.4566073
242,HYDRO-ELECTRIC CORPORATION,Tungatinah Hydro Power Station,F,TAS,Hydro,1530728.0,425202.0,0.0,156.0,156,0.0,On,NEM,,ID0075,2014-15,-42.2967833,146.4566073
243,HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,F,TAS,Hydro,874109.0,242808.0,0.0,29.0,29,0.0,On,NEM,,ID0075,2014-15,-42.4271542,146.5347305
244,HYDRO-ELECTRIC CORPORATION,Wilmot Hydro Power Station,F,TAS,Hydro,411351.0,114264.0,0.0,47.0,47,0.0,On,NEM,,ID0075,2014-15,-41.4832865,146.1248979
245,HYDRO-ELECTRIC CORPORATION,Corporate Total,C,,,29981896.0,8328304.0,16770.0,9599.0,26369,,,,,ID0075,2014-15,,
246,IFM RENEWABLE ENERGY PTY LTD,Challicum Hills Wind Farm,F,VIC,Wind,487533.0,135426.0,93.0,0.0,93,0.0,On,NEM,,ID0075,2014-15,-37.3887311,143.0775131
247,IFM RENEWABLE ENERGY PTY LTD,Clements Gap Wind Farm,F,SA,Wind,615683.0,171023.0,26.0,0.0,26,0.0,On,NEM,,ID0075,2014-15,-33.4809608,138.0987163
248,IFM RENEWABLE ENERGY PTY LTD,Codrington Wind Farm,F,VIC,Wind,160914.0,44698.0,24.0,0.0,24,0.0,On,NEM,,ID0075,2014-15,-38.27438610000001,141.9777639
249,IFM RENEWABLE ENERGY PTY LTD,Eildon Pondage Hydro,F,VIC,Hydro,53020.0,14728.0,0.0,0.0,0,0.0,On,NEM,,ID0075,2014-15,-37.2425444,145.906002
250,IFM RENEWABLE ENERGY PTY LTD,Glenmaggie Hydro,F,VIC,Hydro,24404.0,6779.0,0.0,0.0,0,0.0,On,NEM,,ID0075,2014-15,-37.9043953,146.8002446
251,IFM RENEWABLE ENERGY PTY LTD,Ord Hydro,F,WA,Hydro,742103.0,206140.0,18.0,0.0,18,0.0,Off,Off-grid,,ID0075,2014-15,-16.1200015,128.738173
252,IFM RENEWABLE ENERGY PTY LTD,Portland Wind Farms,F,VIC,Wind,1483286.0,412024.0,21.0,0.0,21,0.0,On,NEM,,ID0075,2014-15,-38.3644104,141.6251525
253,IFM RENEWABLE ENERGY PTY LTD,The Drop Hydro,F,NSW,Hydro,28205.0,7835.0,0.0,0.0,0,0.0,On,NEM,,ID0075,2014-15,-35.7765344,145.7529366
254,IFM RENEWABLE ENERGY PTY LTD,William Hovell Hydro,F,VIC,Hydro,10659.0,2961.0,0.0,0.0,0,0.0,On,NEM,,ID0075,2014-15,-36.9252158,146.3894175
255,IFM RENEWABLE ENERGY PTY LTD,Yambuk Wind Farm,F,VIC,Wind,324867.0,90241.0,107.0,0.0,107,0.0,On,NEM,,ID0075,2014-15,-38.2991956,142.0270383
256,IFM RENEWABLE ENERGY PTY LTD,Corporate Total,C,,,3930674.0,1091854.0,289.0,0.0,289,,,,,ID0075,2014-15,,
257,INFIGEN ENERGY LIMITED,Alinta Wind Farm,F,WA,Wind,1190284.0,330634.0,47.0,624.0,671,0.0,On,SWIS,,ID0075,2014-15,-28.9024923,114.8927165
258,INFIGEN ENERGY LIMITED,Capital East Solar Farm,F,NSW,Solar,689.0,191.0,0.0,8.0,8,0.0,On,NEM,,ID0075,2014-15,-33.9146517,151.1924826
259,INFIGEN ENERGY LIMITED,Capital Wind Farm,F,NSW,Wind,1184184.0,328940.0,105.0,871.0,976,0.0,On,NEM,,ID0075,2014-15,-35.1878487,149.5241353
260,INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,Wind,2477929.0,688314.0,88.0,888.0,976,0.0,On,NEM,,ID0075,2014-15,-37.737946,140.386887
261,INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,F,NSW,Wind,462471.0,128464.0,33.0,186.0,219,0.0,On,NEM,,ID0075,2014-15,-35.1878364,149.524134
262,INFIGEN ENERGY LIMITED,Corporate Total,C,,,5315557.0,1476544.0,273.0,2577.0,2850,,,,,ID0075,2014-15,,
263,IPM (KWINANA) PTY LTD,Kwinana Cogeneration Plant,F,WA,Gas,3212159.0,892266.0,462837.0,96.0,462933,0.52,On,SWIS,,ID0075,2014-15,-32.2278426,115.7731671
264,IPM (KWINANA) PTY LTD,Corporate Total,C,,,3212159.0,892266.0,462837.0,96.0,462933,,,,,ID0075,2014-15,,
265,IPM AUSTRALIA LIMITED,Loy Yang B Power Station,F,VIC,Brown Coal,31039276.0,8622021.0,9755875.0,1932.0,9757807,1.13,On,NEM,,ID0075,2014-15,-38.2567843,146.5860271
266,IPM AUSTRALIA LIMITED,Corporate Total,C,,,31039276.0,8622021.0,9755875.0,1932.0,9757807,,,,,ID0075,2014-15,,
267,LMS ENERGY PTY LTD,Albury Renewable Energy Facility,F,NSW,Landfill Gas,28779.0,7994.0,435.0,0.0,435,0.05,On,NEM,,ID0075,2014-15,-36.0441662,146.9442143
268,LMS ENERGY PTY LTD,Atlas Renewable Energy Facility,F,WA,Landfill Gas,16710.0,4642.0,266.0,0.0,266,0.06,On,SWIS,,ID0075,2014-15,,
269,LMS ENERGY PTY LTD,Awaba Renewable Energy Facility,F,NSW,Landfill Gas,33021.0,9173.0,507.0,0.0,507,0.06,On,NEM,,ID0075,2014-15,-33.0257696,151.5520209
270,LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,F,VIC,Landfill Gas,18286.0,5079.0,295.0,0.0,295,0.06,On,NEM,,ID0075,2014-15,-37.5628657,143.8563559
271,LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,F,VIC,Solar,14097.0,3916.0,225.0,0.0,225,0.06,On,NEM,,ID0075,2014-15,-36.7580707,144.2490386
272,LMS ENERGY PTY LTD,Birkdale Renewable Energy Facility,F,QLD,Landfill Gas,24124.0,6701.0,364.0,0.0,364,0.05,On,NEM,,ID0075,2014-15,-27.9679441,153.3528514
273,LMS ENERGY PTY LTD,Darwin Renewable Energy Facility,F,NT,Landfill Gas,32365.0,8990.0,528.0,0.0,528,0.06,On,DKIS,,ID0075,2014-15,-12.4564874,130.841867
274,LMS ENERGY PTY LTD,Eastern Creek 2 Renewable Energy Facility,F,NSW,Landfill Gas,229019.0,63616.0,3323.0,0.0,3323,0.05,On,NEM,,ID0075,2014-15,-33.7998441,150.8303282
275,LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,F,VIC,Landfill Gas,220584.0,61273.0,3222.0,0.0,3222,0.05,On,NEM,,ID0075,2014-15,,
276,LMS ENERGY PTY LTD,Ipswich Renewable Energy Facility,F,QLD,Landfill Gas,30219.0,8394.0,484.0,0.0,484,0.06,On,NEM,,ID0075,2014-15,-27.9679441,153.3528514
277,LMS ENERGY PTY LTD,Mornington Peninsula Renewable Energy Facility,F,VIC,Landfill Gas,20560.0,5711.0,320.0,0.0,320,0.06,On,NEM,,ID0075,2014-15,-38.2797794,145.0020217
278,LMS ENERGY PTY LTD,Newcastle Renewable Energy Facility,F,NSW,Landfill Gas,64817.0,18005.0,993.0,0.0,993,0.06,On,NEM,,ID0075,2014-15,-32.8889254,151.6974883
279,LMS ENERGY PTY LTD,Remount Renewable Energy Facility,F,TAS,Landfill Gas,52039.0,14455.0,816.0,0.0,816,0.06,On,NEM,,ID0075,2014-15,-42.7598917,147.2648739
